time,sm_value_first,sm_value_last,sm_value_avg,sm_value_max,rain_accumulated_3H,rain_average_3H,rain_accumulated_6H,rain_average_6H,rain_accumulated_12H,rain_average_12H,rain_accumulated_24H,rain_average_24H,rain_peak_3H,rain_peak_6H,rain_peak_12H,rain_peak_24H,event_n,event_threshold,event_index,event_domain
2016-12-13,0.608,0.608,0.608,0.608,0.030,0.010,0.031,0.005,0.036,0.003,0.036,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-12-12,0.609,0.608,0.609,0.609,0.029,0.010,0.033,0.006,0.049,0.004,0.049,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-12-11,0.610,0.609,0.610,0.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-12-10,0.612,0.610,0.611,0.612,0.030,0.010,0.030,0.005,0.030,0.003,0.030,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-12-09,0.614,0.612,0.613,0.614,0.012,0.006,0.021,0.004,0.033,0.003,0.033,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-12-08,0.617,0.614,0.616,0.617,0.059,0.020,0.059,0.010,0.066,0.006,0.071,0.003,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-12-07,0.622,0.617,0.620,0.622,0.005,0.003,0.009,0.002,0.009,0.001,0.013,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-12-06,0.626,0.622,0.624,0.626,0.156,0.078,0.253,0.051,0.263,0.024,0.263,0.011,0.600,1.000,1.000,1.200,0,white,0,alert_area_e
2016-12-05,0.615,0.626,0.621,0.626,3.448,1.149,5.135,0.856,6.880,0.573,6.899,0.300,2.800,3.000,3.000,3.000,0,white,0,alert_area_e
2016-12-04,0.617,0.615,0.616,0.617,0.012,0.004,0.012,0.002,0.012,0.001,0.020,0.001,1.000,1.200,1.400,1.400,0,white,0,alert_area_e
2016-12-03,0.621,0.617,0.619,0.621,0.244,0.081,0.405,0.067,0.511,0.043,0.517,0.022,1.400,1.400,1.400,1.400,0,white,0,alert_area_e
2016-12-02,0.626,0.621,0.623,0.626,0.030,0.010,0.030,0.005,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-12-01,0.633,0.626,0.630,0.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-11-30,0.646,0.633,0.640,0.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-11-29,0.666,0.646,0.656,0.666,0.007,0.002,0.007,0.001,0.007,0.001,0.012,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-11-28,0.699,0.666,0.683,0.699,0.030,0.010,0.043,0.007,0.061,0.005,0.121,0.005,1.000,1.200,1.400,1.400,0,white,0,alert_area_e
2016-11-27,0.756,0.699,0.728,0.756,0.040,0.013,0.042,0.008,0.068,0.006,0.068,0.003,0.200,0.200,0.400,0.400,0,white,0,alert_area_e
2016-11-26,0.857,0.756,0.807,0.857,0.057,0.019,0.068,0.014,0.136,0.012,0.156,0.007,0.200,0.200,0.200,0.400,0,white,0,alert_area_e
2016-11-25,0.932,0.857,0.894,0.932,11.022,3.674,15.631,3.126,22.212,2.019,22.480,0.977,41.000,69.800,72.200,72.200,0,white,0,alert_area_e
2016-11-24,0.745,0.932,0.838,0.932,23.702,7.901,36.101,6.017,51.049,4.254,53.830,2.340,70.200,121.000,153.200,249.800,0,white,0,alert_area_e
2016-11-23,0.836,0.745,0.790,0.836,0.389,0.130,0.421,0.070,0.659,0.060,0.703,0.031,43.400,68.000,78.600,81.400,0,white,0,alert_area_e
2016-11-22,0.878,0.836,0.857,0.878,6.625,2.208,10.212,1.702,12.145,1.104,14.014,0.609,195.600,331.200,411.400,583.000,0,white,0,alert_area_e
2016-11-21,0.664,0.878,0.771,0.878,11.713,3.904,19.419,3.236,26.628,2.219,50.776,2.208,41.200,41.200,54.200,55.400,0,white,0,alert_area_e
2016-11-20,0.621,0.664,0.642,0.664,4.138,1.379,7.471,1.245,11.274,0.939,11.280,0.490,7.600,13.200,17.400,17.400,0,white,0,alert_area_e
2016-11-19,0.603,0.621,0.612,0.621,3.665,1.832,5.751,1.150,7.614,0.692,7.624,0.331,5.400,5.600,5.600,5.600,0,white,0,alert_area_e
2016-11-18,0.603,0.603,0.603,0.603,1.315,0.438,1.360,0.227,1.367,0.114,1.411,0.061,0.400,0.400,0.400,0.600,0,white,0,alert_area_e
2016-11-17,0.605,0.603,0.604,0.605,0.349,0.116,0.548,0.091,0.564,0.047,0.564,0.025,0.600,0.600,0.600,0.600,0,white,0,alert_area_e
2016-11-16,0.608,0.605,0.607,0.608,0.003,0.001,0.003,0.001,0.004,0.000,0.004,0.000,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-11-15,0.614,0.608,0.611,0.614,0.011,0.004,0.011,0.002,0.011,0.001,0.011,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-11-14,0.619,0.614,0.616,0.619,0.021,0.011,0.033,0.007,0.034,0.003,0.034,0.001,2.600,2.600,2.600,2.600,0,white,0,alert_area_e
2016-11-13,0.625,0.619,0.622,0.625,0.030,0.010,0.030,0.005,0.030,0.003,0.039,0.002,5.400,5.600,7.600,8.800,0,white,0,alert_area_e
2016-11-12,0.634,0.625,0.629,0.634,0.008,0.003,0.008,0.002,0.009,0.001,0.009,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-11-11,0.648,0.634,0.641,0.648,0.030,0.010,0.040,0.007,0.051,0.005,0.076,0.003,0.200,0.200,0.200,0.400,0,white,0,alert_area_e
2016-11-10,0.670,0.648,0.659,0.670,0.080,0.027,0.102,0.017,0.117,0.011,0.126,0.005,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-11-09,0.694,0.670,0.682,0.694,3.541,1.180,4.979,0.830,5.078,0.423,5.082,0.221,2.400,2.400,2.400,3.200,0,white,0,alert_area_e
2016-11-08,0.751,0.694,0.723,0.751,0.296,0.099,0.351,0.058,0.372,0.031,0.432,0.019,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-11-07,0.850,0.751,0.800,0.850,0.164,0.055,0.166,0.028,0.207,0.019,0.207,0.009,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-11-06,0.901,0.850,0.875,0.901,4.700,1.567,7.280,1.213,7.937,0.722,10.535,0.458,1.000,1.400,2.000,2.000,0,white,0,alert_area_e
2016-11-05,0.590,0.901,0.745,0.901,20.939,6.980,36.426,6.071,48.832,4.439,72.142,3.137,14.800,18.200,27.400,33.000,0,white,0,alert_area_e
2016-11-04,0.591,0.590,0.591,0.591,1.719,0.573,1.993,0.332,2.037,0.170,2.100,0.091,4.000,4.200,4.200,4.200,0,white,0,alert_area_e
2016-11-03,0.595,0.591,0.593,0.595,0.187,0.081,0.349,0.070,0.386,0.035,0.635,0.028,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-11-02,0.596,0.595,0.595,0.596,0.611,0.204,0.618,0.124,0.841,0.076,0.977,0.042,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-11-01,0.600,0.596,0.598,0.600,0.396,0.132,0.441,0.074,0.448,0.037,0.482,0.021,1.000,1.400,1.800,2.000,0,white,0,alert_area_e
2016-10-31,0.610,0.600,0.605,0.610,0.034,0.011,0.034,0.006,0.049,0.004,0.049,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-30,0.623,0.610,0.617,0.623,0.031,0.015,0.042,0.008,0.057,0.005,0.057,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-29,0.637,0.623,0.630,0.637,0.007,0.004,0.008,0.002,0.008,0.001,0.008,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-28,0.657,0.637,0.647,0.657,0.041,0.014,0.041,0.007,0.044,0.004,0.056,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-27,0.691,0.657,0.674,0.691,0.032,0.016,0.050,0.010,0.059,0.005,0.059,0.003,1.800,1.800,1.800,1.800,0,white,0,alert_area_e
2016-10-26,0.714,0.691,0.702,0.714,2.168,0.723,4.326,0.721,4.835,0.403,4.892,0.213,3.200,4.200,5.000,5.000,0,white,0,alert_area_e
2016-10-25,0.727,0.714,0.721,0.727,5.272,1.757,5.336,0.889,6.591,0.549,9.255,0.402,7.800,7.800,10.200,15.400,0,white,0,alert_area_e
2016-10-24,0.689,0.727,0.708,0.727,4.782,1.594,6.124,1.021,6.842,0.622,13.199,0.574,4.800,7.000,9.600,12.000,0,white,0,alert_area_e
2016-10-23,0.631,0.689,0.660,0.689,5.016,1.672,7.998,1.333,11.613,0.968,13.414,0.583,7.000,11.800,20.600,33.400,0,white,0,alert_area_e
2016-10-22,0.600,0.631,0.615,0.631,2.300,0.767,3.500,0.583,5.118,0.427,8.394,0.365,8.000,8.000,8.400,8.600,0,white,0,alert_area_e
2016-10-21,0.610,0.600,0.605,0.610,0.043,0.014,0.048,0.008,0.076,0.007,0.076,0.003,0.200,0.200,0.400,0.400,0,white,0,alert_area_e
2016-10-20,0.599,0.610,0.604,0.610,1.912,0.637,3.214,0.536,3.257,0.296,5.586,0.243,0.400,0.400,0.600,0.800,0,white,0,alert_area_e
2016-10-19,0.604,0.599,0.602,0.604,1.531,0.510,1.646,0.274,2.787,0.232,3.523,0.153,6.800,7.000,7.800,12.800,0,white,0,alert_area_e
2016-10-18,0.618,0.604,0.611,0.618,0.061,0.020,0.073,0.015,0.095,0.009,0.114,0.005,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-17,0.641,0.618,0.629,0.641,0.030,0.011,0.039,0.008,0.056,0.005,0.108,0.005,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-10-16,0.681,0.641,0.661,0.681,0.067,0.022,0.110,0.022,0.138,0.013,0.158,0.007,0.200,0.200,0.200,0.400,0,white,0,alert_area_e
2016-10-15,0.675,0.681,0.678,0.681,7.366,2.455,10.044,2.009,11.777,1.071,11.788,0.513,1.600,1.600,1.600,1.600,0,white,0,alert_area_e
2016-10-14,0.429,0.675,0.552,0.675,17.143,5.714,17.870,2.978,22.265,2.024,44.120,1.918,29.400,35.400,50.000,53.400,0,white,0,alert_area_e
2016-10-13,0.428,0.429,0.429,0.429,1.257,0.419,2.310,0.385,4.582,0.382,4.762,0.207,12.600,19.600,29.200,40.800,0,white,0,alert_area_e
2016-10-12,0.431,0.428,0.429,0.431,0.609,0.203,0.703,0.117,0.704,0.059,0.737,0.032,2.000,2.000,2.000,2.000,0,white,0,alert_area_e
2016-10-11,0.433,0.431,0.432,0.433,0.336,0.112,0.339,0.057,0.564,0.051,0.576,0.025,3.200,3.200,3.200,3.200,0,white,0,alert_area_e
2016-10-10,0.444,0.433,0.438,0.444,0.008,0.003,0.008,0.001,0.008,0.001,0.009,0.000,0.600,0.600,1.000,1.000,0,white,0,alert_area_e
2016-10-09,0.447,0.444,0.445,0.447,0.073,0.024,0.100,0.017,0.100,0.008,0.111,0.005,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-08,0.451,0.447,0.449,0.451,0.125,0.042,0.125,0.021,0.125,0.010,0.126,0.005,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-10-07,0.458,0.451,0.455,0.458,0.008,0.003,0.008,0.001,0.008,0.001,0.008,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-10-06,0.460,0.458,0.459,0.460,0.456,0.228,0.469,0.094,0.507,0.046,0.511,0.022,0.200,0.200,0.400,0.400,0,white,0,alert_area_e
2016-10-05,0.463,0.460,0.462,0.463,0.338,0.113,0.492,0.082,0.492,0.041,0.522,0.023,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-04,0.467,0.463,0.465,0.467,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-03,0.467,0.467,0.467,0.467,0.057,0.019,0.068,0.014,0.086,0.008,0.086,0.004,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-02,0.468,0.467,0.468,0.468,0.209,0.070,0.212,0.035,0.212,0.018,0.318,0.014,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-10-01,0.412,0.468,0.440,0.468,7.837,2.612,8.386,1.398,16.155,1.346,17.122,0.744,60.400,60.400,60.400,73.800,0,white,0,alert_area_e
2016-09-30,0.424,0.412,0.418,0.424,0.454,0.151,0.454,0.076,0.454,0.038,0.454,0.020,8.200,8.200,8.200,9.600,0,white,0,alert_area_e
2016-09-29,0.440,0.424,0.432,0.440,0.030,0.010,0.030,0.006,0.038,0.003,0.038,0.002,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-09-28,0.457,0.440,0.448,0.457,0.004,0.001,0.004,0.001,0.004,0.000,0.004,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-27,0.472,0.457,0.464,0.472,1.296,0.432,2.109,0.351,2.109,0.176,2.141,0.093,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-26,0.493,0.472,0.482,0.493,0.030,0.010,0.030,0.005,0.030,0.002,0.033,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-25,0.513,0.493,0.503,0.513,0.030,0.010,0.030,0.006,0.030,0.003,0.036,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-24,0.530,0.513,0.521,0.530,0.024,0.008,0.024,0.004,0.037,0.003,0.037,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-23,0.536,0.530,0.533,0.536,0.050,0.017,0.063,0.010,0.079,0.007,0.119,0.005,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-22,0.540,0.536,0.538,0.540,0.025,0.008,0.029,0.006,0.031,0.003,0.031,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-21,0.545,0.540,0.542,0.545,5.322,1.774,7.318,1.220,7.324,0.610,7.747,0.337,1.600,1.600,1.600,2.200,0,white,0,alert_area_e
2016-09-20,0.553,0.545,0.549,0.553,0.158,0.053,0.181,0.030,0.192,0.016,0.315,0.014,52.800,53.200,53.200,61.400,0,white,0,alert_area_e
2016-09-19,0.559,0.553,0.556,0.559,0.030,0.010,0.030,0.005,0.030,0.002,0.054,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-18,0.548,0.559,0.554,0.559,1.953,0.976,2.003,0.401,2.339,0.213,3.518,0.153,11.400,11.400,11.400,11.600,0,white,0,alert_area_e
2016-09-17,0.497,0.548,0.522,0.548,7.000,2.333,9.587,1.598,10.182,0.849,10.269,0.446,13.200,15.400,26.600,26.800,0,white,0,alert_area_e
2016-09-16,0.462,0.497,0.479,0.497,6.569,2.190,9.079,1.513,9.315,0.776,10.085,0.438,3.000,3.000,3.000,3.000,0,white,0,alert_area_e
2016-09-15,0.072,0.462,0.267,0.462,37.540,12.513,46.358,7.726,71.529,6.503,71.557,3.111,46.000,67.600,75.600,75.600,0,white,0,alert_area_e
2016-09-14,0.067,0.072,0.070,0.072,0.531,0.177,0.531,0.089,0.531,0.044,0.539,0.023,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-13,0.064,0.067,0.065,0.067,2.094,0.698,2.339,0.390,2.339,0.195,2.413,0.105,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-09-12,0.065,0.064,0.064,0.065,0.174,0.058,0.174,0.029,0.174,0.014,0.218,0.009,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-11,0.064,0.065,0.065,0.065,3.852,1.284,4.843,0.807,4.843,0.404,4.843,0.211,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-10,0.068,0.064,0.066,0.068,1.180,0.393,1.271,0.212,1.275,0.106,1.304,0.057,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-09,0.074,0.068,0.071,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-08,0.080,0.074,0.077,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-07,0.088,0.080,0.084,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-06,0.092,0.088,0.090,0.092,0.030,0.010,0.030,0.005,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-05,0.095,0.092,0.093,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-04,0.096,0.095,0.095,0.096,0.031,0.010,0.031,0.006,0.031,0.003,0.031,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-03,0.097,0.096,0.096,0.097,0.001,0.001,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-09-02,0.097,0.097,0.097,0.097,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-09-01,0.098,0.097,0.097,0.098,0.048,0.016,0.048,0.010,0.048,0.004,0.048,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-31,0.098,0.098,0.098,0.098,1.895,0.632,1.961,0.327,1.961,0.163,2.001,0.087,4.400,4.400,4.400,4.400,0,white,0,alert_area_e
2016-08-30,0.097,0.098,0.097,0.098,0.684,0.228,0.684,0.114,0.794,0.072,1.498,0.065,16.800,16.800,16.800,16.800,0,white,0,alert_area_e
2016-08-29,0.099,0.097,0.098,0.099,0.005,0.002,0.005,0.001,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-28,0.103,0.099,0.101,0.103,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-27,0.109,0.103,0.106,0.109,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-26,0.115,0.109,0.112,0.115,0.030,0.015,0.030,0.006,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-25,0.125,0.115,0.120,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-24,0.135,0.125,0.130,0.135,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-23,0.143,0.135,0.139,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-22,0.155,0.143,0.149,0.155,0.033,0.011,0.033,0.007,0.044,0.004,0.044,0.002,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-21,0.155,0.155,0.155,0.155,0.039,0.013,0.039,0.006,0.048,0.004,0.048,0.002,0.200,0.200,0.400,0.400,0,white,0,alert_area_e
2016-08-20,0.159,0.155,0.157,0.159,0.891,0.297,0.891,0.148,1.190,0.099,1.247,0.054,9.000,9.600,9.800,10.200,0,white,0,alert_area_e
2016-08-19,0.162,0.159,0.161,0.162,0.168,0.056,0.171,0.028,0.215,0.020,0.335,0.015,1.400,1.400,1.400,1.400,0,white,0,alert_area_e
2016-08-18,0.167,0.162,0.165,0.167,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-17,0.172,0.167,0.170,0.172,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.200,0.200,0.400,0.400,0,white,0,alert_area_e
2016-08-16,0.180,0.172,0.176,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.400,0,white,0,alert_area_e
2016-08-15,0.192,0.180,0.186,0.192,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-14,0.201,0.192,0.196,0.201,0.030,0.015,0.030,0.006,0.030,0.003,0.030,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-13,0.205,0.201,0.203,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-12,0.209,0.205,0.207,0.209,0.030,0.010,0.030,0.005,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-11,0.213,0.209,0.211,0.213,0.030,0.010,0.031,0.006,0.031,0.003,0.031,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-10,0.152,0.213,0.182,0.213,18.005,6.002,18.005,3.001,18.155,1.650,18.218,0.792,15.000,15.000,15.000,15.000,0,white,0,alert_area_e
2016-08-09,0.159,0.152,0.155,0.159,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-08,0.169,0.159,0.164,0.169,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-07,0.178,0.169,0.174,0.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-06,0.180,0.178,0.179,0.180,0.011,0.004,0.011,0.002,0.011,0.001,0.011,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-05,0.166,0.180,0.173,0.180,2.821,0.940,3.352,0.564,6.174,0.561,7.043,0.306,28.200,29.400,42.200,42.200,0,white,0,alert_area_e
2016-08-04,0.174,0.166,0.170,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-08-03,0.182,0.174,0.178,0.182,0.036,0.012,0.036,0.007,0.037,0.003,0.037,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-02,0.188,0.182,0.185,0.188,0.357,0.119,0.445,0.074,0.445,0.037,0.448,0.019,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-08-01,0.194,0.188,0.191,0.194,0.105,0.035,0.105,0.017,0.170,0.014,0.199,0.009,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-07-31,0.200,0.194,0.197,0.200,0.151,0.050,0.152,0.025,0.152,0.013,0.212,0.009,24.200,24.600,24.600,24.600,0,white,0,alert_area_e
2016-07-30,0.202,0.200,0.201,0.202,0.055,0.018,0.055,0.011,0.055,0.005,0.055,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-07-29,0.204,0.202,0.203,0.204,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-07-28,0.205,0.204,0.205,0.205,0.012,0.004,0.012,0.002,0.012,0.001,0.012,0.001,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-07-27,0.190,0.205,0.198,0.205,5.166,1.722,5.167,0.861,5.208,0.434,5.209,0.226,1.200,2.000,3.200,3.400,0,white,0,alert_area_e
2016-07-26,0.154,0.190,0.172,0.190,6.805,2.268,6.810,1.135,6.813,0.568,7.069,0.307,8.800,8.800,8.800,8.800,0,white,0,alert_area_e
2016-07-25,0.154,0.154,0.154,0.154,0.757,0.252,0.758,0.126,0.843,0.070,0.846,0.037,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-24,0.144,0.154,0.149,0.154,3.147,1.049,4.087,0.681,4.121,0.343,4.885,0.212,1.600,2.400,2.600,2.600,0,white,0,alert_area_e
2016-07-23,0.143,0.144,0.143,0.144,1.651,0.550,2.285,0.381,2.661,0.242,2.737,0.119,3.200,3.200,6.200,6.200,0,white,0,alert_area_e
2016-07-22,0.154,0.143,0.149,0.154,0.101,0.034,0.173,0.029,0.173,0.016,0.173,0.008,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-21,0.163,0.154,0.158,0.163,0.008,0.003,0.008,0.001,0.008,0.001,0.008,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-20,0.172,0.163,0.167,0.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-19,0.177,0.172,0.174,0.177,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-18,0.181,0.177,0.179,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-17,0.181,0.181,0.181,0.181,0.030,0.010,0.030,0.005,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-16,0.182,0.181,0.182,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-15,0.182,0.182,0.182,0.182,0.031,0.015,0.060,0.012,0.060,0.005,0.060,0.003,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-07-14,0.159,0.182,0.170,0.182,4.911,1.637,6.391,1.065,6.391,0.533,6.424,0.279,5.600,7.200,7.200,7.200,0,white,0,alert_area_e
2016-07-13,0.168,0.159,0.164,0.168,5.593,1.864,5.960,0.993,5.960,0.497,5.960,0.259,10.800,10.800,14.600,14.600,0,white,0,alert_area_e
2016-07-12,0.177,0.168,0.173,0.177,0.044,0.015,0.044,0.007,0.044,0.004,0.044,0.002,1.000,1.000,1.000,1.000,0,white,0,alert_area_e
2016-07-11,0.189,0.177,0.183,0.189,0.030,0.010,0.030,0.006,0.030,0.003,0.030,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-10,0.197,0.189,0.193,0.197,0.011,0.004,0.012,0.002,0.023,0.002,0.023,0.001,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-09,0.201,0.197,0.199,0.201,0.134,0.045,0.134,0.022,0.134,0.011,0.141,0.006,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-08,0.209,0.201,0.205,0.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-07-07,0.220,0.209,0.214,0.220,0.030,0.010,0.030,0.006,0.036,0.003,0.036,0.002,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-07-06,0.227,0.220,0.224,0.227,0.175,0.058,0.175,0.029,0.175,0.015,0.175,0.008,0.200,0.200,0.200,0.200,0,white,0,alert_area_e
2016-07-05,0.237,0.227,0.232,0.237,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,2.600,2.600,2.600,2.600,0,white,0,alert_area_e
2016-07-04,0.250,0.237,0.243,0.250,0.030,0.010,0.037,0.007,0.037,0.003,0.037,0.002,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
2016-07-03,0.259,0.250,0.255,0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,white,0,alert_area_e
